min,Intensity
6.44666667,16552.000000
6.45000000,15256.000000
6.45333333,14026.000000
6.45666667,12839.000000
6.46000000,11724.000000
6.46333333,10691.000000
6.46666667,9748.000000
6.47000000,8877.000000
6.47333333,8091.000000
6.47666667,7416.000000
6.48000000,6816.000000
6.48333333,6317.000000
6.48666667,5908.000000
6.49000000,5577.000000
6.49333333,5309.000000
6.49666667,5107.000000
6.50000000,4982.000000
6.50333333,4922.000000
6.50666667,4900.000000
6.51000000,4918.000000
6.51333333,4976.000000
6.51666667,5039.000000
6.52000000,5114.000000
6.52333333,5208.000000
6.52666667,5290.000000
6.53000000,5380.000000
6.53333333,5469.000000
6.53666667,5559.000000
6.54000000,5649.000000
6.54333333,5760.000000
6.54666667,5896.000000
6.55000000,6068.000000
6.55333333,6251.000000
6.55666667,6493.000000
6.56000000,6787.000000
6.56333333,7145.000000
6.56666667,7555.000000
6.57000000,8044.000000
6.57333333,8604.000000
6.57666667,9229.000000
6.58000000,9880.000000
6.58333333,10565.000000
6.58666667,11269.000000
6.59000000,11988.000000
6.59333333,12666.000000
6.59666667,13303.000000
6.60000000,13879.000000
6.60333333,14351.000000
6.60666667,14745.000000
6.61000000,15000.000000
6.61333333,15131.000000
6.61666667,15135.000000
6.62000000,15004.000000
6.62333333,14738.000000
6.62666667,14338.000000
6.63000000,13809.000000
6.63333333,13208.000000
6.63666667,12535.000000
6.64000000,11807.000000
6.64333333,11020.000000
6.64666667,10227.000000
6.65000000,9434.000000
6.65333333,8636.000000
6.65666667,7887.000000
6.66000000,7154.000000
6.66333333,6484.000000
6.66666667,5864.000000
6.67000000,5284.000000
6.67333333,4764.000000
6.67666667,4281.000000
6.68000000,3852.000000
6.68333333,3479.000000
6.68666667,3138.000000
6.69000000,2814.000000
6.69333333,2530.000000
6.69666667,2262.000000
6.70000000,2014.000000
6.70333333,1782.000000
6.70666667,1581.000000
6.71000000,1377.000000
6.71333333,1171.000000
6.71666667,977.000000
6.72000000,793.000000
6.72333333,626.000000
6.72666667,450.000000
6.73000000,301.000000
6.73333333,154.000000
6.73666667,10.000000
6.74000000,-139.000000
6.74333333,-261.000000
6.74666667,-386.000000
6.75000000,-509.000000
6.75333333,-613.000000
6.75666667,-717.000000
6.76000000,-830.000000
6.76333333,-916.000000
6.76666667,-980.000000
6.77000000,-1055.000000
6.77333333,-1115.000000
6.77666667,-1154.000000
6.78000000,-1165.000000
6.78333333,-1164.000000
6.78666667,-1149.000000
6.79000000,-1112.000000
6.79333333,-1020.000000
6.79666667,-918.000000
6.80000000,-794.000000
6.80333333,-629.000000
6.80666667,-460.000000
6.81000000,-272.000000
6.81333333,-56.000000
6.81666667,154.000000
6.82000000,377.000000
6.82333333,608.000000
6.82666667,828.000000
6.83000000,1038.000000
6.83333333,1216.000000
6.83666667,1375.000000
6.84000000,1503.000000
6.84333333,1604.000000
6.84666667,1660.000000
6.85000000,1680.000000
6.85333333,1669.000000
6.85666667,1609.000000
6.86000000,1528.000000
6.86333333,1413.000000
6.86666667,1279.000000
6.87000000,1138.000000
6.87333333,991.000000
6.87666667,849.000000
6.88000000,706.000000
6.88333333,576.000000
6.88666667,485.000000
6.89000000,414.000000
6.89333333,383.000000
6.89666667,371.000000
6.90000000,384.000000
6.90333333,419.000000
6.90666667,480.000000
6.91000000,567.000000
6.91333333,668.000000
6.91666667,776.000000
6.92000000,884.000000
6.92333333,987.000000
6.92666667,1062.000000
6.93000000,1117.000000
6.93333333,1167.000000
6.93666667,1169.000000
6.94000000,1135.000000
6.94333333,1073.000000
6.94666667,968.000000
6.95000000,841.000000
6.95333333,700.000000
6.95666667,534.000000
6.96000000,331.000000
6.96333333,116.000000
6.96666667,-110.000000
6.97000000,-329.000000
6.97333333,-566.000000
6.97666667,-799.000000
6.98000000,-1026.000000
6.98333333,-1242.000000
6.98666667,-1463.000000
6.99000000,-1653.000000
6.99333333,-1831.000000
6.99666667,-1987.000000
7.00000000,-2126.000000
7.00333333,-2277.000000
7.00666667,-2416.000000
7.01000000,-2531.000000
7.01333333,-2645.000000
7.01666667,-2738.000000
7.02000000,-2830.000000
7.02333333,-2917.000000
7.02666667,-2986.000000
7.03000000,-3067.000000
7.03333333,-3120.000000
7.03666667,-3166.000000
7.04000000,-3211.000000
7.04333333,-3258.000000
7.04666667,-3295.000000
7.05000000,-3344.000000
7.05333333,-3373.000000
7.05666667,-3375.000000
7.06000000,-3388.000000
7.06333333,-3404.000000
7.06666667,-3393.000000
7.07000000,-3392.000000
7.07333333,-3386.000000
7.07666667,-3365.000000
7.08000000,-3333.000000
7.08333333,-3278.000000
7.08666667,-3229.000000
7.09000000,-3179.000000
7.09333333,-3127.000000
7.09666667,-3062.000000
7.10000000,-2987.000000
7.10333333,-2905.000000
7.10666667,-2840.000000
7.11000000,-2778.000000
7.11333333,-2708.000000
7.11666667,-2648.000000
7.12000000,-2603.000000
7.12333333,-2549.000000
7.12666667,-2510.000000
7.13000000,-2500.000000
7.13333333,-2507.000000
7.13666667,-2534.000000
7.14000000,-2557.000000
7.14333333,-2594.000000
7.14666667,-2637.000000
7.15000000,-2715.000000
7.15333333,-2808.000000
7.15666667,-2905.000000
7.16000000,-3000.000000
7.16333333,-3099.000000
7.16666667,-3211.000000
7.17000000,-3320.000000
7.17333333,-3423.000000
7.17666667,-3550.000000
7.18000000,-3642.000000
7.18333333,-3729.000000
7.18666667,-3787.000000
7.19000000,-3830.000000
7.19333333,-3860.000000
7.19666667,-3866.000000
7.20000000,-3839.000000
7.20333333,-3770.000000
7.20666667,-3665.000000
7.21000000,-3517.000000
7.21333333,-3337.000000
7.21666667,-3109.000000
7.22000000,-2827.000000
7.22333333,-2513.000000
7.22666667,-2156.000000
7.23000000,-1753.000000
7.23333333,-1343.000000
7.23666667,-893.000000
7.24000000,-470.000000
7.24333333,-56.000000
7.24666667,340.000000
7.25000000,713.000000
7.25333333,1046.000000
7.25666667,1335.000000
7.26000000,1554.000000
7.26333333,1709.000000
7.26666667,1804.000000
7.27000000,1810.000000
7.27333333,1753.000000
7.27666667,1634.000000
7.28000000,1449.000000
7.28333333,1205.000000
7.28666667,905.000000
7.29000000,553.000000
7.29333333,189.000000
7.29666667,-180.000000
7.30000000,-571.000000
7.30333333,-961.000000
7.30666667,-1335.000000
7.31000000,-1684.000000
7.31333333,-1997.000000
7.31666667,-2284.000000
7.32000000,-2522.000000
7.32333333,-2712.000000
7.32666667,-2869.000000
7.33000000,-2988.000000
7.33333333,-3081.000000
7.33666667,-3121.000000
7.34000000,-3123.000000
7.34333333,-3097.000000
7.34666667,-3046.000000
7.35000000,-2983.000000
7.35333333,-2899.000000
7.35666667,-2828.000000
7.36000000,-2750.000000
7.36333333,-2681.000000
7.36666667,-2631.000000
7.37000000,-2588.000000
7.37333333,-2578.000000
7.37666667,-2577.000000
7.38000000,-2584.000000
7.38333333,-2616.000000
7.38666667,-2662.000000
7.39000000,-2725.000000
7.39333333,-2801.000000
7.39666667,-2903.000000
7.40000000,-3009.000000
7.40333333,-3127.000000
7.40666667,-3246.000000
7.41000000,-3338.000000
7.41333333,-3428.000000
7.41666667,-3503.000000
7.42000000,-3563.000000
7.42333333,-3598.000000
7.42666667,-3612.000000
7.43000000,-3603.000000
7.43333333,-3585.000000
7.43666667,-3526.000000
7.44000000,-3447.000000
7.44333333,-3347.000000
7.44666667,-3227.000000
7.45000000,-3075.000000
7.45333333,-2899.000000
7.45666667,-2709.000000
7.46000000,-2523.000000
7.46333333,-2339.000000
7.46666667,-2157.000000
7.47000000,-1992.000000
7.47333333,-1829.000000
7.47666667,-1701.000000
7.48000000,-1585.000000
7.48333333,-1495.000000
7.48666667,-1454.000000
7.49000000,-1442.000000
7.49333333,-1451.000000
7.49666667,-1498.000000
7.50000000,-1584.000000
7.50333333,-1691.000000
7.50666667,-1826.000000
7.51000000,-1998.000000
7.51333333,-2169.000000
7.51666667,-2348.000000
7.52000000,-2540.000000
7.52333333,-2726.000000
7.52666667,-2906.000000
7.53000000,-3072.000000
7.53333333,-3245.000000
7.53666667,-3399.000000
7.54000000,-3522.000000
7.54333333,-3628.000000
7.54666667,-3731.000000
7.55000000,-3813.000000
7.55333333,-3868.000000
7.55666667,-3911.000000
7.56000000,-3945.000000
7.56333333,-3944.000000
7.56666667,-3929.000000
7.57000000,-3909.000000
7.57333333,-3882.000000
7.57666667,-3841.000000
7.58000000,-3810.000000
7.58333333,-3778.000000
7.58666667,-3739.000000
7.59000000,-3705.000000
7.59333333,-3679.000000
7.59666667,-3659.000000
7.60000000,-3639.000000
7.60333333,-3632.000000
7.60666667,-3619.000000
7.61000000,-3615.000000
7.61333333,-3616.000000
7.61666667,-3610.000000
7.62000000,-3623.000000
7.62333333,-3638.000000
7.62666667,-3656.000000
7.63000000,-3661.000000
7.63333333,-3655.000000
7.63666667,-3639.000000
7.64000000,-3605.000000
7.64333333,-3580.000000
7.64666667,-3523.000000
7.65000000,-3472.000000
7.65333333,-3407.000000
7.65666667,-3342.000000
7.66000000,-3284.000000
7.66333333,-3221.000000
7.66666667,-3169.000000
7.67000000,-3125.000000
7.67333333,-3095.000000
7.67666667,-3055.000000
7.68000000,-3029.000000
7.68333333,-3027.000000
7.68666667,-3031.000000
7.69000000,-3044.000000
7.69333333,-3086.000000
7.69666667,-3112.000000
7.70000000,-3151.000000
7.70333333,-3199.000000
7.70666667,-3233.000000
7.71000000,-3227.000000
7.71333333,-3202.000000
7.71666667,-3138.000000
7.72000000,-3005.000000
7.72333333,-2810.000000
7.72666667,-2521.000000
7.73000000,-2157.000000
7.73333333,-1668.000000
7.73666667,-1064.000000
7.74000000,-320.000000
7.74333333,540.000000
7.74666667,1571.000000
7.75000000,2733.000000
7.75333333,4024.000000
7.75666667,5472.000000
7.76000000,7032.000000
7.76333333,8664.000000
7.76666667,10370.000000
7.77000000,12105.000000
7.77333333,13834.000000
7.77666667,15531.000000
7.78000000,17140.000000
7.78333333,18650.000000
7.78666667,19988.000000
7.79000000,21149.000000
7.79333333,22085.000000
7.79666667,22788.000000
7.80000000,23227.000000
7.80333333,23404.000000
7.80666667,23329.000000
7.81000000,22997.000000
7.81333333,22430.000000
7.81666667,21632.000000
7.82000000,20660.000000
7.82333333,19523.000000
7.82666667,18273.000000
7.83000000,16923.000000
7.83333333,15531.000000
7.83666667,14111.000000
7.84000000,12683.000000
7.84333333,11277.000000
7.84666667,9908.000000
7.85000000,8613.000000
7.85333333,7377.000000
7.85666667,6219.000000
7.86000000,5135.000000
7.86333333,4137.000000
7.86666667,3196.000000
7.87000000,2353.000000
7.87333333,1557.000000
7.87666667,826.000000
7.88000000,131.000000
7.88333333,-508.000000
7.88666667,-1109.000000
7.89000000,-1682.000000
7.89333333,-2212.000000
7.89666667,-2712.000000
7.90000000,-3170.000000
7.90333333,-3613.000000
7.90666667,-4021.000000
7.91000000,-4394.000000
7.91333333,-4747.000000
7.91666667,-5079.000000
7.92000000,-5382.000000
7.92333333,-5662.000000
7.92666667,-5904.000000
7.93000000,-6137.000000
7.93333333,-6327.000000
7.93666667,-6514.000000
7.94000000,-6663.000000
7.94333333,-6790.000000
7.94666667,-6878.000000
7.95000000,-6964.000000
7.95333333,-7036.000000
7.95666667,-7080.000000
7.96000000,-7103.000000
7.96333333,-7130.000000
7.96666667,-7144.000000
7.97000000,-7163.000000
7.97333333,-7164.000000
7.97666667,-7169.000000
7.98000000,-7172.000000
7.98333333,-7141.000000
7.98666667,-7135.000000
7.99000000,-7102.000000
7.99333333,-7091.000000
7.99666667,-7079.000000
8.00000000,-7093.000000
8.00333333,-7094.000000
8.00666667,-7107.000000
8.01000000,-7138.000000
8.01333333,-7177.000000
8.01666667,-7215.000000
8.02000000,-7260.000000
8.02333333,-7305.000000
8.02666667,-7346.000000
8.03000000,-7402.000000
8.03333333,-7462.000000
8.03666667,-7529.000000
8.04000000,-7587.000000
8.04333333,-7677.000000
8.04666667,-7747.000000
8.05000000,-7815.000000
8.05333333,-7878.000000
8.05666667,-7951.000000
8.06000000,-8020.000000
8.06333333,-8076.000000
8.06666667,-8141.000000
8.07000000,-8203.000000
8.07333333,-8265.000000
8.07666667,-8316.000000
8.08000000,-8368.000000
8.08333333,-8427.000000
8.08666667,-8473.000000
8.09000000,-8531.000000
8.09333333,-8575.000000
8.09666667,-8613.000000
8.10000000,-8662.000000
8.10333333,-8705.000000
8.10666667,-8739.000000
8.11000000,-8761.000000
8.11333333,-8789.000000
8.11666667,-8821.000000
8.12000000,-8837.000000
8.12333333,-8859.000000
8.12666667,-8878.000000
8.13000000,-8901.000000
8.13333333,-8929.000000
8.13666667,-8933.000000
8.14000000,-8934.000000
8.14333333,-8944.000000
8.14666667,-8965.000000
8.15000000,-8973.000000
8.15333333,-8992.000000
8.15666667,-9013.000000
8.16000000,-9024.000000
8.16333333,-9067.000000
8.16666667,-9092.000000
8.17000000,-9123.000000
8.17333333,-9145.000000
8.17666667,-9171.000000
8.18000000,-9192.000000
8.18333333,-9208.000000
8.18666667,-9229.000000
8.19000000,-9257.000000
8.19333333,-9285.000000
8.19666667,-9309.000000
8.20000000,-9322.000000
8.20333333,-9344.000000
8.20666667,-9358.000000
8.21000000,-9376.000000
8.21333333,-9397.000000
8.21666667,-9395.000000
8.22000000,-9405.000000
8.22333333,-9411.000000
8.22666667,-9435.000000
8.23000000,-9445.000000
8.23333333,-9451.000000
8.23666667,-9462.000000
8.24000000,-9476.000000
8.24333333,-9491.000000
8.24666667,-9515.000000
8.25000000,-9536.000000
8.25333333,-9566.000000
8.25666667,-9587.000000
8.26000000,-9602.000000
8.26333333,-9622.000000
8.26666667,-9648.000000
8.27000000,-9656.000000
8.27333333,-9672.000000
8.27666667,-9683.000000
8.28000000,-9701.000000
8.28333333,-9723.000000
8.28666667,-9749.000000
8.29000000,-9778.000000
8.29333333,-9798.000000
8.29666667,-9812.000000
8.30000000,-9833.000000
8.30333333,-9848.000000
8.30666667,-9863.000000
8.31000000,-9880.000000
8.31333333,-9894.000000
8.31666667,-9917.000000
8.32000000,-9948.000000
8.32333333,-9983.000000
8.32666667,-9995.000000
8.33000000,-10022.000000
8.33333333,-10038.000000
8.33666667,-10057.000000
8.34000000,-10069.000000
8.34333333,-10077.000000
8.34666667,-10097.000000
8.35000000,-10110.000000
8.35333333,-10131.000000
8.35666667,-10135.000000
8.36000000,-10145.000000
8.36333333,-10151.000000
8.36666667,-10164.000000
8.37000000,-10171.000000
8.37333333,-10172.000000
8.37666667,-10169.000000
8.38000000,-10200.000000
8.38333333,-10203.000000
8.38666667,-10207.000000
8.39000000,-10224.000000
8.39333333,-10240.000000
8.39666667,-10270.000000
8.40000000,-10287.000000
8.40333333,-10302.000000
8.40666667,-10309.000000
8.41000000,-10339.000000
8.41333333,-10346.000000
8.41666667,-10364.000000
8.42000000,-10374.000000
8.42333333,-10389.000000
8.42666667,-10406.000000
8.43000000,-10432.000000
8.43333333,-10445.000000
8.43666667,-10478.000000
8.44000000,-10506.000000
8.44333333,-10520.000000
8.44666667,-10531.000000
8.45000000,-10548.000000
8.45333333,-10559.000000
8.45666667,-10568.000000
8.46000000,-10575.000000
8.46333333,-10586.000000
8.46666667,-10619.000000
8.47000000,-10630.000000
8.47333333,-10636.000000
8.47666667,-10643.000000
8.48000000,-10642.000000
8.48333333,-10654.000000
8.48666667,-10654.000000
8.49000000,-10641.000000
8.49333333,-10638.000000
8.49666667,-10639.000000
8.50000000,-10634.000000
8.50333333,-10619.000000
8.50666667,-10606.000000
8.51000000,-10604.000000
8.51333333,-10593.000000
8.51666667,-10581.000000
8.52000000,-10554.000000
8.52333333,-10542.000000
8.52666667,-10541.000000
8.53000000,-10520.000000
8.53333333,-10505.000000
8.53666667,-10479.000000
8.54000000,-10459.000000
8.54333333,-10445.000000
8.54666667,-10432.000000
8.55000000,-10417.000000
8.55333333,-10416.000000
8.55666667,-10407.000000
8.56000000,-10405.000000
8.56333333,-10403.000000
8.56666667,-10426.000000
8.57000000,-10429.000000
8.57333333,-10450.000000
8.57666667,-10465.000000
8.58000000,-10465.000000
8.58333333,-10486.000000
8.58666667,-10497.000000
8.59000000,-10497.000000
8.59333333,-10485.000000
8.59666667,-10459.000000
8.60000000,-10410.000000
8.60333333,-10333.000000
8.60666667,-10238.000000
8.61000000,-10119.000000
8.61333333,-9975.000000
8.61666667,-9789.000000
8.62000000,-9575.000000
8.62333333,-9348.000000
8.62666667,-9094.000000
8.63000000,-8815.000000
8.63333333,-8535.000000
8.63666667,-8249.000000
8.64000000,-7958.000000
8.64333333,-7671.000000
8.64666667,-7417.000000
8.65000000,-7177.000000
8.65333333,-6968.000000
8.65666667,-6803.000000
8.66000000,-6674.000000
8.66333333,-6595.000000
8.66666667,-6562.000000
8.67000000,-6587.000000
8.67333333,-6649.000000
8.67666667,-6758.000000
8.68000000,-6918.000000
8.68333333,-7119.000000
8.68666667,-7352.000000
8.69000000,-7604.000000
8.69333333,-7885.000000
8.69666667,-8194.000000
8.70000000,-8481.000000
8.70333333,-8794.000000
8.70666667,-9095.000000
8.71000000,-9398.000000
8.71333333,-9690.000000
8.71666667,-9965.000000
8.72000000,-10217.000000
8.72333333,-10455.000000
8.72666667,-10669.000000
8.73000000,-10869.000000
8.73333333,-11038.000000
8.73666667,-11197.000000
8.74000000,-11352.000000
8.74333333,-11489.000000
8.74666667,-11605.000000
8.75000000,-11704.000000
8.75333333,-11798.000000
8.75666667,-11874.000000
8.76000000,-11953.000000
8.76333333,-12004.000000
8.76666667,-12051.000000
8.77000000,-12089.000000
8.77333333,-12138.000000
8.77666667,-12184.000000
8.78000000,-12242.000000
8.78333333,-12280.000000
8.78666667,-12313.000000
8.79000000,-12348.000000
8.79333333,-12373.000000
8.79666667,-12389.000000
8.80000000,-12416.000000
8.80333333,-12435.000000
8.80666667,-12452.000000
8.81000000,-12474.000000
8.81333333,-12496.000000
8.81666667,-12531.000000
8.82000000,-12549.000000
8.82333333,-12574.000000
8.82666667,-12565.000000
8.83000000,-12567.000000
8.83333333,-12552.000000
8.83666667,-12549.000000
8.84000000,-12547.000000
8.84333333,-12536.000000
8.84666667,-12532.000000
8.85000000,-12524.000000
8.85333333,-12493.000000
8.85666667,-12478.000000
8.86000000,-12458.000000
8.86333333,-12429.000000
8.86666667,-12377.000000
8.87000000,-12313.000000
8.87333333,-12246.000000
8.87666667,-12172.000000
8.88000000,-12121.000000
8.88333333,-12040.000000
8.88666667,-11949.000000
8.89000000,-11834.000000
8.89333333,-11719.000000
8.89666667,-11599.000000
8.90000000,-11456.000000
8.90333333,-11308.000000
8.90666667,-11165.000000
8.91000000,-10996.000000
8.91333333,-10831.000000
8.91666667,-10668.000000
8.92000000,-10514.000000
8.92333333,-10367.000000
8.92666667,-10236.000000
8.93000000,-10106.000000
8.93333333,-9986.000000
8.93666667,-9895.000000
8.94000000,-9821.000000
8.94333333,-9780.000000
8.94666667,-9756.000000
8.95000000,-9759.000000
8.95333333,-9786.000000
8.95666667,-9848.000000
8.96000000,-9929.000000
8.96333333,-10038.000000
8.96666667,-10160.000000
8.97000000,-10302.000000
8.97333333,-10454.000000
8.97666667,-10627.000000
8.98000000,-10794.000000
8.98333333,-10973.000000
8.98666667,-11173.000000
8.99000000,-11363.000000
8.99333333,-11548.000000
8.99666667,-11737.000000
9.00000000,-11918.000000
9.00333333,-12088.000000
9.00666667,-12268.000000
9.01000000,-12421.000000
9.01333333,-12561.000000
9.01666667,-12698.000000
9.02000000,-12837.000000
9.02333333,-12951.000000
9.02666667,-13059.000000
9.03000000,-13161.000000
9.03333333,-13270.000000
9.03666667,-13362.000000
9.04000000,-13430.000000
9.04333333,-13489.000000
9.04666667,-13562.000000
9.05000000,-13612.000000
9.05333333,-13658.000000
9.05666667,-13696.000000
9.06000000,-13714.000000
9.06333333,-13741.000000
9.06666667,-13778.000000
9.07000000,-13796.000000
9.07333333,-13808.000000
9.07666667,-13819.000000
9.08000000,-13833.000000
9.08333333,-13827.000000
9.08666667,-13823.000000
9.09000000,-13827.000000
9.09333333,-13823.000000
9.09666667,-13836.000000
9.10000000,-13835.000000
9.10333333,-13834.000000
9.10666667,-13834.000000
9.11000000,-13844.000000
9.11333333,-13850.000000
9.11666667,-13851.000000
9.12000000,-13845.000000
9.12333333,-13843.000000
9.12666667,-13849.000000
9.13000000,-13861.000000
9.13333333,-13863.000000
9.13666667,-13890.000000
9.14000000,-13909.000000
9.14333333,-13923.000000
9.14666667,-13939.000000
9.15000000,-13956.000000
9.15333333,-13969.000000
9.15666667,-14005.000000
9.16000000,-14024.000000
9.16333333,-14050.000000
9.16666667,-14072.000000
9.17000000,-14102.000000
9.17333333,-14137.000000
9.17666667,-14181.000000
9.18000000,-14217.000000
9.18333333,-14241.000000
9.18666667,-14283.000000
9.19000000,-14301.000000
9.19333333,-14337.000000
9.19666667,-14376.000000
9.20000000,-14410.000000
9.20333333,-14447.000000
9.20666667,-14487.000000
9.21000000,-14510.000000
9.21333333,-14547.000000
9.21666667,-14557.000000
9.22000000,-14583.000000
9.22333333,-14598.000000
9.22666667,-14623.000000
9.23000000,-14634.000000
9.23333333,-14654.000000
9.23666667,-14678.000000
9.24000000,-14692.000000
9.24333333,-14710.000000
9.24666667,-14720.000000
9.25000000,-14731.000000
9.25333333,-14733.000000
9.25666667,-14724.000000
9.26000000,-14743.000000
9.26333333,-14743.000000
9.26666667,-14749.000000
9.27000000,-14763.000000
9.27333333,-14782.000000
9.27666667,-14812.000000
9.28000000,-14815.000000
9.28333333,-14818.000000
9.28666667,-14832.000000
9.29000000,-14829.000000
9.29333333,-14849.000000
9.29666667,-14866.000000
9.30000000,-14877.000000
9.30333333,-14890.000000
9.30666667,-14912.000000
9.31000000,-14935.000000
9.31333333,-14940.000000
9.31666667,-14960.000000
9.32000000,-14969.000000
9.32333333,-14989.000000
9.32666667,-14993.000000
9.33000000,-14991.000000
9.33333333,-14994.000000
9.33666667,-15004.000000
9.34000000,-14988.000000
9.34333333,-14995.000000
9.34666667,-14988.000000
9.35000000,-14989.000000
9.35333333,-14982.000000
9.35666667,-14973.000000
9.36000000,-14962.000000
9.36333333,-14954.000000
9.36666667,-14926.000000
9.37000000,-14902.000000
9.37333333,-14888.000000
9.37666667,-14876.000000
9.38000000,-14863.000000
9.38333333,-14847.000000
9.38666667,-14838.000000
9.39000000,-14837.000000
9.39333333,-14848.000000
9.39666667,-14849.000000
9.40000000,-14857.000000
9.40333333,-14859.000000
9.40666667,-14872.000000
9.41000000,-14890.000000
9.41333333,-14908.000000
9.41666667,-14940.000000
9.42000000,-14988.000000
9.42333333,-15040.000000
9.42666667,-15083.000000
9.43000000,-15130.000000
9.43333333,-15177.000000
9.43666667,-15228.000000
9.44000000,-15274.000000
9.44333333,-15330.000000
9.44666667,-15384.000000
9.45000000,-15443.000000
9.45333333,-15494.000000
9.45666667,-15557.000000
9.46000000,-15608.000000
9.46333333,-15658.000000
9.46666667,-15716.000000
9.47000000,-15766.000000
9.47333333,-15807.000000
9.47666667,-15843.000000
9.48000000,-15890.000000
9.48333333,-15919.000000
9.48666667,-15953.000000
9.49000000,-15990.000000
9.49333333,-16037.000000
9.49666667,-16068.000000
9.50000000,-16095.000000
9.50333333,-16121.000000
9.50666667,-16147.000000
9.51000000,-16162.000000
9.51333333,-16193.000000
9.51666667,-16208.000000
9.52000000,-16221.000000
9.52333333,-16240.000000
9.52666667,-16261.000000
9.53000000,-16284.000000
9.53333333,-16298.000000
9.53666667,-16323.000000
9.54000000,-16342.000000
9.54333333,-16358.000000
9.54666667,-16374.000000
9.55000000,-16390.000000
9.55333333,-16415.000000
9.55666667,-16429.000000
9.56000000,-16439.000000
9.56333333,-16453.000000
9.56666667,-16456.000000
9.57000000,-16491.000000
9.57333333,-16527.000000
9.57666667,-16541.000000
9.58000000,-16550.000000
9.58333333,-16561.000000
9.58666667,-16579.000000
9.59000000,-16596.000000
9.59333333,-16611.000000
9.59666667,-16632.000000
9.60000000,-16646.000000
9.60333333,-16652.000000
9.60666667,-16654.000000
9.61000000,-16666.000000
9.61333333,-16679.000000
9.61666667,-16690.000000
9.62000000,-16719.000000
9.62333333,-16711.000000
9.62666667,-16708.000000
9.63000000,-16711.000000
9.63333333,-16732.000000
9.63666667,-16745.000000
9.64000000,-16761.000000
9.64333333,-16770.000000
9.64666667,-16786.000000
9.65000000,-16789.000000
9.65333333,-16794.000000
9.65666667,-16816.000000
9.66000000,-16840.000000
9.66333333,-16862.000000
9.66666667,-16886.000000
9.67000000,-16911.000000
9.67333333,-16923.000000
9.67666667,-16951.000000
9.68000000,-16966.000000
9.68333333,-16992.000000
9.68666667,-17024.000000
9.69000000,-17056.000000
9.69333333,-17072.000000
9.69666667,-17110.000000
9.70000000,-17148.000000
9.70333333,-17181.000000
9.70666667,-17218.000000
9.71000000,-17247.000000
9.71333333,-17269.000000
9.71666667,-17304.000000
9.72000000,-17336.000000
9.72333333,-17367.000000
9.72666667,-17403.000000
9.73000000,-17430.000000
9.73333333,-17464.000000
9.73666667,-17486.000000
9.74000000,-17504.000000
9.74333333,-17515.000000
9.74666667,-17541.000000
9.75000000,-17546.000000
9.75333333,-17564.000000
9.75666667,-17585.000000
9.76000000,-17597.000000
9.76333333,-17616.000000
9.76666667,-17627.000000
9.77000000,-17635.000000
9.77333333,-17634.000000
9.77666667,-17635.000000
9.78000000,-17619.000000
9.78333333,-17627.000000
9.78666667,-17637.000000
9.79000000,-17641.000000
9.79333333,-17637.000000
9.79666667,-17636.000000
9.80000000,-17622.000000
9.80333333,-17622.000000
9.80666667,-17604.000000
9.81000000,-17597.000000
9.81333333,-17587.000000
9.81666667,-17574.000000
9.82000000,-17571.000000
9.82333333,-17560.000000
9.82666667,-17548.000000
9.83000000,-17540.000000
9.83333333,-17541.000000
9.83666667,-17527.000000
9.84000000,-17521.000000
9.84333333,-17535.000000
9.84666667,-17539.000000
9.85000000,-17552.000000
9.85333333,-17571.000000
9.85666667,-17580.000000
9.86000000,-17595.000000
9.86333333,-17611.000000
9.86666667,-17630.000000
9.87000000,-17653.000000
9.87333333,-17680.000000
9.87666667,-17708.000000
9.88000000,-17762.000000
9.88333333,-17814.000000
9.88666667,-17855.000000
9.89000000,-17901.000000
9.89333333,-17948.000000
9.89666667,-17985.000000
9.90000000,-18029.000000
9.90333333,-18071.000000
9.90666667,-18116.000000
9.91000000,-18161.000000
9.91333333,-18201.000000
9.91666667,-18244.000000
9.92000000,-18282.000000
9.92333333,-18325.000000
9.92666667,-18357.000000
9.93000000,-18392.000000
9.93333333,-18411.000000
9.93666667,-18440.000000
9.94000000,-18465.000000
9.94333333,-18489.000000
9.94666667,-18487.000000
9.95000000,-18497.000000
9.95333333,-18506.000000
9.95666667,-18509.000000
9.96000000,-18498.000000
9.96333333,-18483.000000
9.96666667,-18466.000000
9.97000000,-18432.000000
9.97333333,-18403.000000
9.97666667,-18350.000000
9.98000000,-18299.000000
9.98333333,-18244.000000
9.98666667,-18176.000000
9.99000000,-18082.000000
9.99333333,-17998.000000
9.99666667,-17910.000000
10.00000000,-17832.000000
10.00333333,-17736.000000
10.00666667,-17633.000000
10.01000000,-17532.000000
10.01333333,-17451.000000
10.01666667,-17384.000000
10.02000000,-17304.000000
10.02333333,-17247.000000
10.02666667,-17200.000000
10.03000000,-17175.000000
10.03333333,-17147.000000
10.03666667,-17116.000000
10.04000000,-17113.000000
10.04333333,-17118.000000
10.04666667,-17130.000000
10.05000000,-17151.000000
10.05333333,-17171.000000
10.05666667,-17203.000000
10.06000000,-17231.000000
10.06333333,-17264.000000
10.06666667,-17287.000000
10.07000000,-17304.000000
10.07333333,-17329.000000
10.07666667,-17333.000000
10.08000000,-17330.000000
10.08333333,-17324.000000
10.08666667,-17312.000000
10.09000000,-17314.000000
10.09333333,-17296.000000
10.09666667,-17269.000000
